trade_id,side,size,price,time
11165999,buy,644.19000000,1.00060000,2025-10-02T07:51:22.348783Z
11165998,buy,45.00000000,1.00060000,2025-10-02T07:35:30.874722Z
11165997,buy,45.00000000,1.00060000,2025-10-02T07:35:30.865281Z
11165996,sell,1592.45000000,1.00070000,2025-10-02T07:34:47.365688Z
11165995,sell,2378.00000000,1.00070000,2025-10-02T07:34:47.365688Z
11165994,sell,10.37000000,1.00070000,2025-10-02T07:34:47.365688Z
11165993,buy,6000.00000000,1.00060000,2025-10-02T07:18:30.115394Z
11165992,buy,6000.00000000,1.00060000,2025-10-02T07:16:48.180564Z
11165991,buy,127.06000000,1.00060000,2025-10-02T07:12:46.041477Z
11165990,buy,6000.00000000,1.00060000,2025-10-02T07:08:15.757956Z
11165989,buy,6000.00000000,1.00060000,2025-10-02T07:01:29.479769Z
11165988,buy,6000.00000000,1.00060000,2025-10-02T07:01:02.644053Z
11165987,buy,45.00000000,1.00060000,2025-10-02T06:56:25.145693Z
11165986,buy,45.00000000,1.00060000,2025-10-02T06:56:25.140591Z
11165985,buy,45.00000000,1.00060000,2025-10-02T06:54:37.644906Z
11165984,buy,45.00000000,1.00060000,2025-10-02T06:54:37.378055Z
11165983,buy,45.00000000,1.00060000,2025-10-02T06:54:37.375656Z
11165982,buy,45.00000000,1.00060000,2025-10-02T06:54:37.149627Z
11165981,buy,45.00000000,1.00060000,2025-10-02T06:54:37.134753Z
11165980,buy,45.00000000,1.00060000,2025-10-02T06:54:36.906339Z
11165979,buy,45.00000000,1.00060000,2025-10-02T06:54:36.655794Z
11165978,buy,45.00000000,1.00060000,2025-10-02T06:54:36.639791Z
11165977,buy,45.00000000,1.00060000,2025-10-02T06:54:36.150633Z
11165976,buy,45.00000000,1.00060000,2025-10-02T06:54:36.134513Z
11165975,sell,3170.19000000,1.00070000,2025-10-02T06:54:01.949431Z
11165974,sell,289.29000000,1.00070000,2025-10-02T06:54:01.942115Z
11165973,buy,6000.00000000,1.00060000,2025-10-02T06:52:43.978684Z
11165972,sell,9056.85000000,1.00070000,2025-10-02T06:49:53.921892Z
11165971,sell,1579.58000000,1.00070000,2025-10-02T06:49:31.479152Z
11165970,sell,143.11000000,1.00070000,2025-10-02T06:49:31.479152Z
11165969,buy,1955.60000000,1.00060000,2025-10-02T06:44:10.734355Z
11165968,buy,157.06000000,1.00060000,2025-10-02T06:44:10.734355Z
11165967,buy,1498.97000000,1.00060000,2025-10-02T06:44:10.734355Z
11165966,buy,10.37000000,1.00060000,2025-10-02T06:44:10.734355Z
11165965,buy,2378.00000000,1.00060000,2025-10-02T06:44:10.734355Z
11165964,sell,156.89000000,1.00070000,2025-10-02T06:42:56.659603Z
11165963,buy,6000.00000000,1.00060000,2025-10-02T06:38:36.768392Z
11165962,sell,299.52000000,1.00070000,2025-10-02T06:35:55.515366Z
11165961,sell,300.00000000,1.00070000,2025-10-02T06:35:55.515366Z
11165960,sell,2.00000000,1.00070000,2025-10-02T06:23:25.811320Z
11165959,buy,252.71000000,1.00060000,2025-10-02T06:11:14.909730Z
11165958,sell,252.72000000,1.00070000,2025-10-02T06:02:20.425843Z
11165957,buy,45.00000000,1.00060000,2025-10-02T06:00:54.748813Z
11165956,buy,45.00000000,1.00060000,2025-10-02T06:00:54.743468Z
11165955,buy,45.00000000,1.00060000,2025-10-02T06:00:54.503081Z
11165954,buy,45.00000000,1.00060000,2025-10-02T06:00:54.500920Z
11165953,buy,45.00000000,1.00060000,2025-10-02T06:00:54.255448Z
11165952,buy,45.00000000,1.00060000,2025-10-02T06:00:54.250339Z
11165951,buy,45.00000000,1.00060000,2025-10-02T06:00:53.974713Z
11165950,buy,45.00000000,1.00060000,2025-10-02T06:00:53.969302Z
11165949,buy,45.00000000,1.00060000,2025-10-02T06:00:53.742069Z
11165948,buy,45.00000000,1.00060000,2025-10-02T06:00:53.735785Z
11165947,buy,45.00000000,1.00060000,2025-10-02T06:00:53.495557Z
11165946,buy,45.00000000,1.00060000,2025-10-02T06:00:53.482792Z
11165945,buy,45.00000000,1.00060000,2025-10-02T06:00:53.267588Z
11165944,buy,45.00000000,1.00060000,2025-10-02T06:00:53.244505Z
11165943,buy,45.00000000,1.00060000,2025-10-02T06:00:53.028336Z
11165942,buy,45.00000000,1.00060000,2025-10-02T06:00:53.015706Z
11165941,buy,45.00000000,1.00060000,2025-10-02T06:00:52.785454Z
11165940,buy,45.00000000,1.00060000,2025-10-02T06:00:52.781704Z
11165939,buy,45.00000000,1.00060000,2025-10-02T06:00:52.529556Z
11165938,buy,45.00000000,1.00060000,2025-10-02T06:00:52.272215Z
11165937,buy,45.00000000,1.00060000,2025-10-02T06:00:52.010840Z
11165936,buy,45.00000000,1.00060000,2025-10-02T06:00:45.209819Z
11165935,buy,45.00000000,1.00060000,2025-10-02T06:00:45.194036Z
11165934,buy,45.00000000,1.00060000,2025-10-02T06:00:44.969719Z
11165933,buy,45.00000000,1.00060000,2025-10-02T06:00:44.958226Z
11165932,buy,45.00000000,1.00060000,2025-10-02T06:00:44.722439Z
11165931,buy,45.00000000,1.00060000,2025-10-02T06:00:44.715830Z
11165930,buy,45.00000000,1.00060000,2025-10-02T06:00:44.473717Z
11165929,buy,45.00000000,1.00060000,2025-10-02T06:00:44.466870Z
11165928,buy,45.00000000,1.00060000,2025-10-02T06:00:44.249283Z
11165927,buy,45.00000000,1.00060000,2025-10-02T06:00:44.241368Z
11165926,buy,45.00000000,1.00060000,2025-10-02T06:00:44.008517Z
11165925,buy,45.00000000,1.00060000,2025-10-02T06:00:44.008490Z
11165924,buy,45.00000000,1.00060000,2025-10-02T06:00:43.715389Z
11165923,buy,45.00000000,1.00060000,2025-10-02T06:00:43.521261Z
11165922,buy,45.00000000,1.00060000,2025-10-02T06:00:43.498643Z
11165921,buy,1.00000000,1.00060000,2025-10-02T05:38:19.132450Z
11165920,buy,50.50000000,1.00060000,2025-10-02T05:29:53.233171Z
11165919,sell,10.00000000,1.00070000,2025-10-02T05:29:07.185068Z
11165918,buy,305.89000000,1.00060000,2025-10-02T05:28:00.525120Z
11165917,buy,171.72000000,1.00060000,2025-10-02T05:27:43.321511Z
11165916,buy,9.04000000,1.00060000,2025-10-02T05:27:42.337245Z
11165915,buy,103.05000000,1.00060000,2025-10-02T05:27:37.295206Z
11165914,buy,976.79000000,1.00060000,2025-10-02T05:27:36.274608Z
11165913,buy,9.75000000,1.00060000,2025-10-02T05:27:34.267717Z
11165912,buy,487.09000000,1.00060000,2025-10-02T05:27:29.276166Z
11165911,buy,597.19000000,1.00060000,2025-10-02T05:27:28.297333Z
11165910,buy,5.85000000,1.00060000,2025-10-02T05:27:27.272679Z
11165909,buy,86.88000000,1.00060000,2025-10-02T05:27:22.299483Z
11165908,buy,4.85000000,1.00060000,2025-10-02T05:27:13.310807Z
11165907,buy,597.66000000,1.00060000,2025-10-02T05:27:12.282963Z
11165906,buy,297.49000000,1.00060000,2025-10-02T05:27:11.258236Z
11165905,buy,9.07000000,1.00060000,2025-10-02T05:27:10.261691Z
11165904,buy,85.24000000,1.00060000,2025-10-02T05:27:09.259276Z
11165903,buy,4.87000000,1.00060000,2025-10-02T05:27:08.354310Z
11165902,buy,69.16000000,1.00060000,2025-10-02T05:27:03.292136Z
11165901,buy,601.20000000,1.00060000,2025-10-02T05:27:02.338883Z
11165900,buy,400.31000000,1.00060000,2025-10-02T05:27:01.296457Z
11165899,buy,9.24000000,1.00060000,2025-10-02T05:27:00.304571Z
11165898,buy,493.04000000,1.00060000,2025-10-02T05:26:59.259Z
11165897,buy,584.94000000,1.00060000,2025-10-02T05:26:58.302139Z
11165896,buy,12.57000000,1.00060000,2025-10-02T05:26:57.324830Z
11165895,buy,1083.03000000,1.00060000,2025-10-02T05:26:51.326523Z
11165894,buy,6.58000000,1.00060000,2025-10-02T05:26:49.247412Z
11165893,buy,8.63000000,1.00060000,2025-10-02T05:26:48.280026Z
11165892,buy,7.62000000,1.00060000,2025-10-02T05:26:36.283138Z
11165891,buy,7.59000000,1.00060000,2025-10-02T05:26:35.246243Z
11165890,buy,1079.16000000,1.00060000,2025-10-02T05:26:30.320450Z
11165889,buy,5.05000000,1.00060000,2025-10-02T05:26:29.288794Z
11165888,buy,1075.32000000,1.00060000,2025-10-02T05:26:24.278364Z
11165887,buy,8.18000000,1.00060000,2025-10-02T05:26:23.245566Z
11165886,buy,1074.65000000,1.00060000,2025-10-02T05:26:17.279985Z
11165885,buy,9.81000000,1.00060000,2025-10-02T05:26:16.271940Z
11165884,buy,1078.93000000,1.00060000,2025-10-02T05:26:12.290201Z
11165883,buy,1081.55000000,1.00060000,2025-10-02T05:26:10.271252Z
11165882,buy,11.78000000,1.00060000,2025-10-02T05:26:09.270180Z
11165881,buy,1070.85000000,1.00060000,2025-10-02T05:26:04.372491Z
11165880,buy,7.45000000,1.00060000,2025-10-02T05:26:03.263330Z
11165879,buy,1084.29000000,1.00060000,2025-10-02T05:26:00.474370Z
11165878,buy,3.65000000,1.00060000,2025-10-02T05:25:59.314318Z
11165877,buy,1076.72000000,1.00060000,2025-10-02T05:25:55.291059Z
11165876,buy,7.39000000,1.00060000,2025-10-02T05:25:54.345404Z
11165875,buy,1087.38000000,1.00060000,2025-10-02T05:25:52.290048Z
11165874,buy,2.41000000,1.00060000,2025-10-02T05:25:51.255719Z
11165873,buy,1071.58000000,1.00060000,2025-10-02T05:25:49.330515Z
11165872,buy,10.65000000,1.00060000,2025-10-02T05:25:48.253282Z
11165871,buy,1070.04000000,1.00060000,2025-10-02T05:25:46.278984Z
11165870,buy,15.22000000,1.00060000,2025-10-02T05:25:45.261851Z
11165869,buy,1069.52000000,1.00060000,2025-10-02T05:25:37.297621Z
11165868,buy,5.23000000,1.00060000,2025-10-02T05:25:31.251654Z
11165867,buy,5.44000000,1.00060000,2025-10-02T05:25:30.275061Z
11165866,buy,1084.65000000,1.00060000,2025-10-02T05:25:28.240671Z
11165865,buy,3.56000000,1.00060000,2025-10-02T05:25:27.303330Z
11165864,buy,1072.95000000,1.00060000,2025-10-02T05:25:22.227328Z
11165863,sell,1108.01000000,1.00060000,2025-10-02T05:23:02.048646Z
11165862,sell,979.59000000,1.00060000,2025-10-02T05:23:02.048646Z
11165861,sell,522.91000000,1.00060000,2025-10-02T05:23:02.048646Z
11165860,sell,641.51000000,1.00060000,2025-10-02T05:20:47.888441Z
11165859,sell,641.61000000,1.00060000,2025-10-02T05:20:36.187765Z
11165858,sell,45.00000000,1.00060000,2025-10-02T05:20:35.525423Z
11165857,sell,45.00000000,1.00060000,2025-10-02T05:20:35.514961Z
11165856,sell,45.00000000,1.00060000,2025-10-02T05:20:34.982233Z
11165855,sell,45.00000000,1.00060000,2025-10-02T05:20:34.975460Z
11165854,sell,45.00000000,1.00060000,2025-10-02T05:20:32.295161Z
11165853,sell,45.00000000,1.00060000,2025-10-02T05:20:31.633179Z
11165852,sell,45.00000000,1.00060000,2025-10-02T05:20:31.618602Z
11165851,sell,45.00000000,1.00060000,2025-10-02T05:20:28.729943Z
11165850,sell,45.00000000,1.00060000,2025-10-02T05:20:28.722711Z
11165849,buy,1000.39000000,1.00050000,2025-10-02T05:19:22.288836Z
11165848,sell,1744.91000000,1.00060000,2025-10-02T05:19:13.024703Z
11165847,sell,9.99000000,1.00060000,2025-10-02T05:19:03.495073Z
11165846,sell,235.90000000,1.00060000,2025-10-02T05:18:58.887394Z
11165845,sell,235.90000000,1.00060000,2025-10-02T05:18:58.200528Z
11165844,sell,45.00000000,1.00060000,2025-10-02T05:18:21.695421Z
11165843,sell,45.00000000,1.00060000,2025-10-02T05:18:21.690322Z
11165842,sell,45.00000000,1.00060000,2025-10-02T05:14:49.388544Z
11165841,sell,45.00000000,1.00060000,2025-10-02T05:14:48.902650Z
11165840,sell,45.00000000,1.00060000,2025-10-02T05:14:48.898119Z
11165839,sell,45.00000000,1.00060000,2025-10-02T05:14:10.490603Z
11165838,sell,45.00000000,1.00060000,2025-10-02T05:14:10.481798Z
11165837,sell,45.00000000,1.00060000,2025-10-02T05:14:09.641028Z
11165836,sell,45.00000000,1.00060000,2025-10-02T05:14:09.640946Z
11165835,sell,45.00000000,1.00060000,2025-10-02T05:14:07.170990Z
11165834,sell,45.00000000,1.00060000,2025-10-02T05:14:07.156257Z
11165833,sell,45.00000000,1.00060000,2025-10-02T05:14:06.698953Z
11165832,sell,45.00000000,1.00060000,2025-10-02T05:14:06.222779Z
11165831,sell,45.00000000,1.00060000,2025-10-02T05:14:06.219869Z
11165830,sell,45.00000000,1.00060000,2025-10-02T05:14:05.597228Z
11165829,sell,45.00000000,1.00060000,2025-10-02T05:14:05.571120Z
11165828,sell,45.00000000,1.00060000,2025-10-02T05:14:05.035729Z
11165827,sell,45.00000000,1.00060000,2025-10-02T05:14:05.030995Z
11165826,sell,45.00000000,1.00060000,2025-10-02T05:14:04.522801Z
11165825,sell,45.00000000,1.00060000,2025-10-02T05:14:04.520722Z
11165824,sell,45.00000000,1.00060000,2025-10-02T05:14:03.970079Z
11165823,sell,45.00000000,1.00060000,2025-10-02T05:14:03.513368Z
11165822,sell,45.00000000,1.00060000,2025-10-02T05:14:03.470551Z
11165821,sell,45.00000000,1.00060000,2025-10-02T05:14:03.219130Z
11165820,sell,45.00000000,1.00060000,2025-10-02T05:14:03.212451Z
11165819,sell,45.00000000,1.00060000,2025-10-02T05:14:02.735772Z
11165818,sell,45.00000000,1.00060000,2025-10-02T05:14:02.722649Z
11165817,sell,45.00000000,1.00060000,2025-10-02T05:14:01.595002Z
11165816,sell,45.00000000,1.00060000,2025-10-02T05:14:01.591188Z
11165815,sell,45.00000000,1.00060000,2025-10-02T05:14:00.640370Z
11165814,sell,45.00000000,1.00060000,2025-10-02T05:14:00.621734Z
11165813,sell,45.00000000,1.00060000,2025-10-02T05:13:58.776814Z
11165812,sell,45.00000000,1.00060000,2025-10-02T05:13:58.773623Z
11165811,sell,45.00000000,1.00060000,2025-10-02T05:13:57.880041Z
11165810,sell,45.00000000,1.00060000,2025-10-02T05:13:57.220531Z
11165809,sell,45.00000000,1.00060000,2025-10-02T05:13:57.217540Z
11165808,sell,45.00000000,1.00060000,2025-10-02T05:13:56.980401Z
11165807,sell,45.00000000,1.00060000,2025-10-02T05:13:56.959993Z
11165806,sell,45.00000000,1.00060000,2025-10-02T05:13:56.343032Z
11165805,sell,45.00000000,1.00060000,2025-10-02T05:13:55.725673Z
11165804,sell,45.00000000,1.00060000,2025-10-02T05:13:55.720783Z
11165803,sell,45.00000000,1.00060000,2025-10-02T05:13:55.476721Z
11165802,sell,45.00000000,1.00060000,2025-10-02T05:13:55.475156Z
11165801,sell,45.00000000,1.00060000,2025-10-02T05:13:54.984797Z
11165800,sell,45.00000000,1.00060000,2025-10-02T05:13:54.962632Z
11165799,sell,45.00000000,1.00060000,2025-10-02T05:13:54.498578Z
11165798,sell,45.00000000,1.00060000,2025-10-02T05:13:54.497528Z
11165797,sell,45.00000000,1.00060000,2025-10-02T05:13:54.233944Z
11165796,sell,45.00000000,1.00060000,2025-10-02T05:13:53.961313Z
11165795,sell,45.00000000,1.00060000,2025-10-02T05:13:53.381165Z
11165794,sell,45.00000000,1.00060000,2025-10-02T05:13:53.376672Z
11165793,sell,45.00000000,1.00060000,2025-10-02T05:13:53.122417Z
11165792,sell,45.00000000,1.00060000,2025-10-02T05:13:52.534165Z
11165791,sell,45.00000000,1.00060000,2025-10-02T05:13:52.026609Z
11165790,sell,45.00000000,1.00060000,2025-10-02T05:13:52.024207Z
11165789,sell,45.00000000,1.00060000,2025-10-02T05:13:51.492766Z
11165788,sell,45.00000000,1.00060000,2025-10-02T05:13:51.485747Z
11165787,sell,45.00000000,1.00060000,2025-10-02T05:13:50.470596Z
11165786,sell,45.00000000,1.00060000,2025-10-02T05:13:50.462823Z
11165785,sell,45.00000000,1.00060000,2025-10-02T05:13:48.483709Z
11165784,sell,45.00000000,1.00060000,2025-10-02T05:13:47.949679Z
11165783,sell,45.00000000,1.00060000,2025-10-02T05:13:47.948258Z
11165782,sell,45.00000000,1.00060000,2025-10-02T05:13:47.728839Z
11165781,sell,45.00000000,1.00060000,2025-10-02T05:13:47.728414Z
11165780,sell,45.00000000,1.00060000,2025-10-02T05:13:46.800362Z
11165779,sell,45.00000000,1.00060000,2025-10-02T05:13:46.267539Z
11165778,sell,45.00000000,1.00060000,2025-10-02T05:13:46.262347Z
11165777,sell,44.27000000,1.00060000,2025-10-02T05:13:46.042759Z
11165776,sell,0.73000000,1.00060000,2025-10-02T05:13:46.042759Z
11165775,sell,45.00000000,1.00060000,2025-10-02T05:13:45.542621Z
11165774,sell,45.00000000,1.00060000,2025-10-02T05:13:44.997957Z
11165773,sell,45.00000000,1.00060000,2025-10-02T05:13:44.233657Z
11165772,sell,45.00000000,1.00060000,2025-10-02T05:13:44.134076Z
11165771,sell,45.00000000,1.00060000,2025-10-02T05:13:43.930789Z
11165770,sell,45.00000000,1.00060000,2025-10-02T05:13:43.383274Z
11165769,sell,45.00000000,1.00060000,2025-10-02T05:13:42.864540Z
11165768,sell,45.00000000,1.00060000,2025-10-02T05:13:42.857783Z
11165767,sell,45.00000000,1.00060000,2025-10-02T05:13:42.351961Z
11165766,sell,45.00000000,1.00060000,2025-10-02T05:13:41.779190Z
11165765,sell,45.00000000,1.00060000,2025-10-02T05:13:41.248779Z
11165764,sell,45.00000000,1.00060000,2025-10-02T05:13:41.246109Z
11165763,sell,45.00000000,1.00060000,2025-10-02T05:13:41.008161Z
11165762,sell,45.00000000,1.00060000,2025-10-02T05:13:40.486469Z
11165761,sell,45.00000000,1.00060000,2025-10-02T05:13:39.964020Z
11165760,sell,45.00000000,1.00060000,2025-10-02T05:13:39.948635Z
11165759,sell,45.00000000,1.00060000,2025-10-02T05:13:39.570907Z
11165758,sell,45.00000000,1.00060000,2025-10-02T05:13:39.465082Z
11165757,sell,45.00000000,1.00060000,2025-10-02T05:13:39.188059Z
11165756,sell,45.00000000,1.00060000,2025-10-02T05:13:39.187395Z
11165755,sell,1268.27000000,1.00060000,2025-10-02T05:13:31.120139Z
11165754,sell,206.00000000,1.00060000,2025-10-02T05:13:31.120139Z
11165753,sell,1596.39000000,1.00060000,2025-10-02T05:13:31.120139Z
11165752,sell,45.00000000,1.00060000,2025-10-02T05:06:27.562429Z
11165751,sell,45.00000000,1.00060000,2025-10-02T05:06:27.548494Z
11165750,sell,45.00000000,1.00060000,2025-10-02T05:06:27.048753Z
11165749,sell,45.00000000,1.00060000,2025-10-02T05:06:27.039973Z
11165748,sell,45.00000000,1.00060000,2025-10-02T05:06:26.462368Z
11165747,sell,45.00000000,1.00060000,2025-10-02T05:06:26.456371Z
11165746,sell,45.00000000,1.00060000,2025-10-02T05:06:26.167067Z
11165745,sell,45.00000000,1.00060000,2025-10-02T05:06:26.163832Z
11165744,sell,45.00000000,1.00060000,2025-10-02T05:06:25.662256Z
11165743,sell,45.00000000,1.00060000,2025-10-02T05:06:25.643310Z
11165742,sell,45.00000000,1.00060000,2025-10-02T05:06:25.183158Z
11165741,sell,45.00000000,1.00060000,2025-10-02T05:06:25.172365Z
11165740,sell,45.00000000,1.00060000,2025-10-02T05:06:24.426243Z
11165739,sell,45.00000000,1.00060000,2025-10-02T05:06:24.422963Z
11165738,sell,45.00000000,1.00060000,2025-10-02T05:06:23.539834Z
11165737,sell,45.00000000,1.00060000,2025-10-02T05:06:23.522657Z
11165736,sell,45.00000000,1.00060000,2025-10-02T05:06:18.294341Z
11165735,sell,45.00000000,1.00060000,2025-10-02T05:06:18.292617Z
11165734,sell,45.00000000,1.00060000,2025-10-02T05:05:57.223154Z
11165733,sell,45.00000000,1.00060000,2025-10-02T05:05:56.973646Z
11165732,sell,45.00000000,1.00060000,2025-10-02T05:05:56.959854Z
11165731,sell,45.00000000,1.00060000,2025-10-02T05:05:56.670448Z
11165730,sell,45.00000000,1.00060000,2025-10-02T05:05:56.664461Z
11165729,sell,45.00000000,1.00060000,2025-10-02T05:05:55.878687Z
11165728,sell,45.00000000,1.00060000,2025-10-02T05:05:55.612578Z
11165727,sell,45.00000000,1.00060000,2025-10-02T05:05:55.379013Z
11165726,sell,45.00000000,1.00060000,2025-10-02T05:05:55.373119Z
11165725,sell,45.00000000,1.00060000,2025-10-02T05:05:55.114059Z
11165724,sell,45.00000000,1.00060000,2025-10-02T05:05:55.108594Z
11165723,sell,45.00000000,1.00060000,2025-10-02T05:05:54.846988Z
11165722,sell,45.00000000,1.00060000,2025-10-02T05:05:54.552150Z
11165721,sell,45.00000000,1.00060000,2025-10-02T05:05:54.279573Z
11165720,sell,45.00000000,1.00060000,2025-10-02T05:05:53.938139Z
11165719,sell,45.00000000,1.00060000,2025-10-02T05:05:53.936791Z
11165718,sell,45.00000000,1.00060000,2025-10-02T05:05:53.431670Z
11165717,sell,45.00000000,1.00060000,2025-10-02T05:05:53.219144Z
11165716,sell,45.00000000,1.00060000,2025-10-02T05:05:53.157608Z
11165715,sell,45.00000000,1.00060000,2025-10-02T05:05:52.921971Z
11165714,sell,45.00000000,1.00060000,2025-10-02T05:05:52.882552Z
11165713,sell,45.00000000,1.00060000,2025-10-02T05:05:52.610986Z
11165712,sell,45.00000000,1.00060000,2025-10-02T05:05:52.375738Z
11165711,sell,45.00000000,1.00060000,2025-10-02T05:05:52.370231Z
11165710,sell,45.00000000,1.00060000,2025-10-02T05:05:51.490421Z
11165709,sell,45.00000000,1.00060000,2025-10-02T05:05:51.162132Z
11165708,sell,45.00000000,1.00060000,2025-10-02T05:05:17.381725Z
11165707,sell,45.00000000,1.00060000,2025-10-02T05:05:17.374567Z
11165706,sell,45.00000000,1.00060000,2025-10-02T05:04:32.732398Z
11165705,sell,45.00000000,1.00060000,2025-10-02T05:04:32.723882Z
11165704,sell,45.00000000,1.00060000,2025-10-02T05:04:32.455247Z
11165703,sell,45.00000000,1.00060000,2025-10-02T05:04:31.280666Z
11165702,sell,45.00000000,1.00060000,2025-10-02T05:04:31.268898Z
11165701,sell,45.00000000,1.00060000,2025-10-02T05:04:31.009590Z
11165700,sell,45.00000000,1.00060000,2025-10-02T05:04:30.751136Z
11165699,sell,45.00000000,1.00060000,2025-10-02T05:04:30.748469Z
11165698,sell,45.00000000,1.00060000,2025-10-02T05:04:30.473559Z
11165697,sell,99.94000000,1.00060000,2025-10-02T04:51:58.199532Z
11165696,buy,30.30000000,1.00050000,2025-10-02T04:42:48.692122Z
11165695,buy,299.87000000,1.00050000,2025-10-02T04:35:38.810165Z
11165694,sell,633.85000000,1.00060000,2025-10-02T04:31:38.061321Z
11165693,buy,6000.00000000,1.00050000,2025-10-02T04:24:14.845879Z
11165692,buy,4011.69000000,1.00050000,2025-10-02T04:24:03.197371Z
11165691,buy,6000.00000000,1.00050000,2025-10-02T04:22:52.579636Z
11165690,sell,299.81000000,1.00060000,2025-10-02T04:22:09.257617Z
11165689,sell,1099.53000000,1.00060000,2025-10-02T04:13:45.418734Z
11165688,sell,45.00000000,1.00060000,2025-10-02T04:13:37.918142Z
11165687,sell,45.00000000,1.00060000,2025-10-02T04:13:37.669017Z
11165686,sell,45.00000000,1.00060000,2025-10-02T04:13:37.404825Z
11165685,sell,45.00000000,1.00060000,2025-10-02T04:13:37.403304Z
11165684,buy,6000.00000000,1.00050000,2025-10-02T04:11:19.893466Z
11165683,sell,45.00000000,1.00060000,2025-10-02T04:04:01.432898Z
11165682,sell,45.00000000,1.00060000,2025-10-02T04:04:01.432789Z
11165681,buy,3.98000000,1.00050000,2025-10-02T03:57:20.543735Z
11165680,sell,9.30000000,1.00060000,2025-10-02T03:57:19.071650Z
11165679,buy,40009.33000000,1.00050000,2025-10-02T03:55:42.936260Z
11165678,sell,33.16000000,1.00060000,2025-10-02T03:55:20.068058Z
11165677,sell,206.15000000,1.00060000,2025-10-02T03:53:34.667366Z
11165676,sell,772.37000000,1.00060000,2025-10-02T03:50:24.745405Z
11165675,sell,45.00000000,1.00060000,2025-10-02T03:42:46.184897Z
11165674,sell,45.00000000,1.00060000,2025-10-02T03:42:46.114116Z
11165673,sell,45.00000000,1.00060000,2025-10-02T03:42:45.857521Z
11165672,buy,5999.00000000,1.00050000,2025-10-02T03:37:41.978153Z
11165671,sell,177.98000000,1.00060000,2025-10-02T03:30:34.916795Z
11165670,sell,19.26000000,1.00060000,2025-10-02T03:27:06.338177Z
11165669,buy,7.79000000,1.00050000,2025-10-02T03:12:28.349300Z
11165668,buy,1084.89000000,1.00050000,2025-10-02T03:12:26.307951Z
11165667,buy,6.07000000,1.00050000,2025-10-02T03:12:25.322660Z
11165666,buy,1066.16000000,1.00050000,2025-10-02T03:12:20.315015Z
11165665,buy,9.33000000,1.00050000,2025-10-02T03:12:19.295762Z
11165664,buy,1071.73000000,1.00050000,2025-10-02T03:12:18.490142Z
11165663,buy,8.79000000,1.00050000,2025-10-02T03:12:17.206229Z
11165662,buy,1078.38000000,1.00050000,2025-10-02T03:12:14.166703Z
11165661,buy,11.41000000,1.00050000,2025-10-02T03:12:13.217353Z
11165660,buy,1063.07000000,1.00050000,2025-10-02T03:12:08.344780Z
11165659,buy,7.53000000,1.00050000,2025-10-02T03:12:07.172587Z
11165658,buy,1083.39000000,1.00050000,2025-10-02T03:12:05.214877Z
11165657,buy,7.54000000,1.00050000,2025-10-02T03:12:04.193207Z
11165656,buy,1053.53000000,1.00050000,2025-10-02T03:11:58.190857Z
11165655,buy,17.46000000,1.00050000,2025-10-02T03:11:57.194330Z
11165654,buy,9.65000000,1.00050000,2025-10-02T03:11:53.216332Z
11165653,buy,1081.67000000,1.00050000,2025-10-02T03:11:47.191665Z
11165652,buy,6.18000000,1.00050000,2025-10-02T03:11:46.192938Z
11165651,buy,1078.82000000,1.00050000,2025-10-02T03:11:44.264084Z
11165650,buy,8.23000000,1.00050000,2025-10-02T03:11:43.222678Z
11165649,buy,18.85000000,1.00050000,2025-10-02T03:11:36.174796Z
11165648,buy,13.57000000,1.00050000,2025-10-02T03:11:35.147490Z
11165647,buy,13.48000000,1.00050000,2025-10-02T03:11:33.204269Z
11165646,buy,1073.41000000,1.00050000,2025-10-02T03:11:30.259547Z
11165645,buy,8.48000000,1.00050000,2025-10-02T03:11:21.054846Z
11165644,buy,8.10000000,1.00050000,2025-10-02T03:11:20.224086Z
11165643,buy,1075.75000000,1.00050000,2025-10-02T03:11:13.155739Z
11165642,buy,6.03000000,1.00050000,2025-10-02T03:11:12.214421Z
11165641,buy,1076.59000000,1.00050000,2025-10-02T03:11:06.179467Z
11165640,buy,7.17000000,1.00050000,2025-10-02T03:11:04.202911Z
11165639,buy,1088.21000000,1.00050000,2025-10-02T03:10:57.195202Z
11165638,sell,45.00000000,1.00060000,2025-10-02T03:09:21.612323Z
11165637,sell,45.00000000,1.00060000,2025-10-02T03:07:51.501284Z
11165636,sell,45.00000000,1.00060000,2025-10-02T03:07:51.476692Z
11165635,sell,45.00000000,1.00060000,2025-10-02T03:07:51.238980Z
11165634,sell,45.00000000,1.00060000,2025-10-02T03:07:51.001556Z
11165633,sell,45.00000000,1.00060000,2025-10-02T03:07:50.527991Z
11165632,sell,45.00000000,1.00060000,2025-10-02T03:07:50.520086Z
11165631,buy,1353.25000000,1.00050000,2025-10-02T03:03:01.754209Z
11165630,sell,45.00000000,1.00060000,2025-10-02T03:01:52.506036Z
11165629,sell,45.00000000,1.00060000,2025-10-02T03:01:52.263542Z
11165628,sell,34.63000000,1.00060000,2025-10-02T03:01:52.257714Z
11165627,sell,10.37000000,1.00060000,2025-10-02T03:01:52.257714Z
11165626,buy,2.69000000,1.00050000,2025-10-02T02:58:13.996178Z
11165625,buy,6000.00000000,1.00050000,2025-10-02T02:57:57.878731Z
11165624,buy,6000.00000000,1.00050000,2025-10-02T02:47:58.061006Z
